C1901TS003_1 C1901TS003_2 C1901TS003_3 C1901TS044_1 C1901TS066_1 C1901TS067_1 C1901TS067_2 C1901TS067_3 C1901TS067_4 C1901TS067_5 C1901TS087_1 C1901TS087_2 C1901TS087_3 C1901TS102_1 C1901TS103_1 C1901TS123_1 C1901TS123_2 C1901TS123_3 C1901TS123_4 C1901TS123_5 C1901TS131_1 C1901TS131_2 C1901TS131_3 C1901TS131_4 C1901TS131_5 C1901TS152_1 C1901TS152_2 C1901TS152_3 C1901TS152_4 C1901TS152_5 C1901TS156_1 C1901TS156_2 C1901TS156_3 C1901TS156_4 C1901TS156_5 C1901TS158_1 C1901TS158_2 C1901TS158_3 C1901TS158_4 C1901TS158_5 C1901TS182_1 C1901TS182_2 C1901TS182_3 C1901TS182_4 C1901TS182_5 C1901TS196_1 C1901TS200_1 C1901TS210_1 C1901TS210_2 C1901TS210_3 C1901TS210_4 C1901TS210_5 C1901TS211_1 C1901TS211_2 C1901TS211_3 C1901TS211_4 C1901TS211_5 C1901TS213_1 C1901TS213_2 C1901TS213_3 C1901TS213_4 C1901TS213_5 C1901TS215_1 C1901TS215_2 C1901TS215_3 C1901TS215_4 C1901TS215_5 C1901TS228_1 C1901TS240_1 C1901TS240_2 C1901TS240_3 C1901TS240_4 C1901TS240_5 C1901TS247_1 C1901TS247_2 C1901TS247_3 C1901TS247_4 C1901TS247_5 C1901TS258_1 C1901TS258_2 C1901TS258_3 C1901TS258_4 C1901TS258_5 C1901TS273_1 C1901TS273_2 C1901TS273_3 C1901TS273_4 C1901TS273_5 C1901TS278_1 C1901TS278_2 C1901TS278_3 C1901TS278_4 C1901TS278_5 C1901TS299_1 C1901TS299_2 C1901TS299_3 C1901TS309_1 C1901TS309_2 C1901TS309_3 C1901TS309_4 C1901TS309_5 C1901TS347_1 C1901TS359_1 C1901TS369_1 C1901TS369_2 C1901TS369_3 C1901TS369_4 C1901TS369_5 C1901TS389_1 C1901TS389_2 C1901TS389_3 C1901TS389_4 C1901TS389_5 C1901TS401_1 C1901TS405_1 C1901TS405_2 C1901TS405_3 C1901TS405_4 C1901TS405_5 C1901TS413_1 C1901TS413_2 C1901TS413_3 C1901TS413_4 C1901TS413_5 C1901TS414_1 C1901TS414_2 C1901TS414_3 C1901TS414_4 C1901TS414_5 C1901TS438_1 C1901TS438_2 C1901TS438_3 C1901TS438_4 C1901TS438_5 C1901TS490_1
0.255356 0.265388 0.25862 0.779603 0.231831 0.260871 0.261914 0.244245 0.261268 0.242787 0.341412 0.363268 0.349925 0.110088 0.235607 0.254597 0.294702 0.260491 0.283608 0.283608 0.384159 0.391005 0.393289 0.390525 0.388057 0.361643 0.36905 0.741794 0.345926 0.368453 0.374957 0.377253 0.365481 0.368795 0.367316 0.243262 0.250935 0.246536 0.238354 0.258546 0.2729 0.222455 0.276555 0.224956 0.262419 0.294921 0.3009 0.339601 0.354944 0.328605 0.317392 0.303863 0.345163 0.296239 0.300814 0.277529 0.278661 0.759323 0.756732 0.766081 0.755989 0.766481 0.442627 0.463143 0.448838 0.458894 0.454536 1 0.33438 0.353288 0.341184 0.347325 0.342987 0.297222 0.296301 0.280974 0.307666 0.296323 0.281153 0.301771 0.309189 0.309426 0.307079 0.754427 0.361708 0.352779 0.240274 0.222321 0.243262 0.250935 0.246536 0.238354 0.258546 0.310343 0.30839 0.294512 0.341407 0.274472 0.327228 0.324281 0.328914 0.267328 0.301405 0.384035 0.380567 0.370885 0.375674 0.380817 0.292529 0.285768 0.304987 0.219284 0.286153 0.306849 0.326115 0.31734 0.303863 0.313615 0.315008 0.361477 0.34729 0.3638 0.364842 0.353787 0.381527 0.370609 0.378384 0.367906 0.371941 0.30868 0.30896 0.306359 0.307614 0.307683 0.280469
0.250454 0.248606 0.241052 0.338488 0.235132 0.244758 0.24601 0.236874 0.245523 0.234019 0.325252 0.349862 0.331857 0.10664 0.227568 0.247315 0.275494 0.244058 0.26555 0.26555 0.355257 0.357837 0.356039 0.356337 0.354431 0.351823 0.346572 0.338689 0.321047 0.341683 0.340319 0.343365 0.337825 0.340034 0.337037 0.239447 0.239286 0.23253 0.23556 0.241255 0.263184 0.217737 0.266402 0.217929 0.259982 0.291992 0.280919 0.327185 0.342757 0.306364 0.297333 0.286831 0.326066 0.286637 0.29002 0.268466 0.272971 0.331927 0.331747 0.331603 0.333135 0.336379 0.307447 0.307678 0.311073 0.310357 0.311647 0.324687 1 0.377116 0.354025 0.3841 0.365216 0.288994 0.286766 0.278342 0.28521 0.285015 0.275009 0.284302 0.298459 0.29756 0.29927 0.333418 0.337843 0.342899 0.239466 0.219832 0.239447 0.239286 0.23253 0.23556 0.241255 0.293741 0.306029 0.296527 0.315618 0.263238 0.30632 0.313496 0.305021 0.25805 0.292354 0.361557 0.358097 0.352529 0.357747 0.364573 0.276339 0.276258 0.301594 0.217033 0.272655 0.28201 0.299577 0.297271 0.286831 0.295463 0.301607 0.339873 0.33036 0.346318 0.340301 0.340627 0.341827 0.341367 0.350133 0.333943 0.339898 0.292225 0.293103 0.292291 0.28665 0.288292 0.26047
0.265424 0.269913 0.269737 0.373867 0.246551 0.271504 0.272447 0.258582 0.269966 0.256591 0.362326 0.395016 0.371769 0.112621 0.238647 0.264343 0.308454 0.265415 0.287103 0.287103 0.411041 0.41401 0.414536 0.411585 0.415946 0.403878 0.398958 0.377563 0.373471 0.389691 0.37899 0.389162 0.379201 0.379225 0.378506 0.242529 0.262654 0.251228 0.251493 0.258275 0.292389 0.235613 0.294728 0.231409 0.283818 0.319959 0.306379 0.369494 0.394816 0.347238 0.333354 0.321116 0.379406 0.317048 0.315051 0.300668 0.295884 0.371934 0.368666 0.369455 0.36889 0.370434 0.352292 0.353351 0.354338 0.345322 0.35301 0.362512 0.398033 1 0.421176 0.454796 0.41172 0.313658 0.304281 0.301621 0.315242 0.315965 0.302005 0.321551 0.320044 0.325569 0.321535 0.373404 0.384144 0.392837 0.25564 0.234191 0.242529 0.262654 0.251228 0.251493 0.258275 0.322236 0.333044 0.314833 0.354192 0.277172 0.343996 0.343144 0.337729 0.289695 0.325855 0.403905 0.402066 0.399181 0.408212 0.417311 0.323128 0.297255 0.332841 0.22222 0.288723 0.310123 0.353759 0.333321 0.321116 0.341264 0.335829 0.385504 0.372952 0.387181 0.38854 0.392677 0.396772 0.399796 0.402139 0.391178 0.398851 0.322167 0.322303 0.32691 0.318433 0.316579 0.28565
0.251042 0.254621 0.253249 0.347804 0.229199 0.249144 0.250645 0.234415 0.249608 0.233656 0.321515 0.35137 0.339443 0.115566 0.231827 0.253605 0.28966 0.247139 0.278121 0.278121 0.370437 0.372975 0.368081 0.367939 0.371978 0.35996 0.363546 0.348292 0.339617 0.35084 0.346898 0.351507 0.341839 0.344794 0.34105 0.235778 0.241697 0.245387 0.240513 0.239283 0.275582 0.220831 0.27568 0.219831 0.269293 0.299308 0.282707 0.333626 0.350495 0.318201 0.309486 0.298984 0.3395 0.284962 0.297691 0.276479 0.28134 0.338982 0.339415 0.341429 0.3431 0.344229 0.320998 0.33521 0.321567 0.317321 0.329286 0.331636 0.363089 0.404652 1 0.392791 0.389737 0.297286 0.28795 0.289036 0.296159 0.293211 0.281316 0.290749 0.301594 0.303467 0.304266 0.344807 0.345836 0.352035 0.247254 0.227927 0.235778 0.241697 0.245387 0.240513 0.239283 0.306118 0.302623 0.294118 0.310717 0.257747 0.320651 0.319231 0.302683 0.272438 0.302875 0.363367 0.362121 0.369046 0.367971 0.368793 0.30495 0.279324 0.320774 0.217469 0.284173 0.275977 0.319789 0.309467 0.298984 0.319783 0.315459 0.349588 0.345852 0.355943 0.349954 0.353056 0.351816 0.351958 0.360054 0.351331 0.362337 0.305577 0.303248 0.305281 0.303999 0.299092 0.267166
0.279288 0.281209 0.276493 0.386179 0.25869 0.279168 0.277668 0.263989 0.277295 0.265083 0.377876 0.398576 0.386154 0.125111 0.255632 0.280053 0.319737 0.27927 0.307185 0.307185 0.419524 0.428005 0.428471 0.430628 0.430504 0.409059 0.408594 0.388474 0.385071 0.393332 0.391393 0.399501 0.389243 0.390784 0.390066 0.257061 0.271656 0.270005 0.266752 0.271524 0.307544 0.244883 0.309492 0.241913 0.292319 0.327931 0.310721 0.383606 0.388307 0.363237 0.340802 0.331955 0.387828 0.326868 0.331593 0.310227 0.310945 0.377349 0.383183 0.380265 0.376426 0.382526 0.35958 0.360452 0.350506 0.346957 0.3488 0.365971 0.419185 0.468071 0.420511 1 0.418112 0.326084 0.320242 0.315347 0.329886 0.328243 0.308667 0.324549 0.33678 0.338649 0.327802 0.381035 0.391549 0.391466 0.261739 0.244734 0.257061 0.271656 0.270005 0.266752 0.271524 0.335955 0.340967 0.324888 0.357322 0.284435 0.347667 0.356955 0.341357 0.300478 0.324707 0.422221 0.424699 0.415072 0.428396 0.430461 0.330309 0.30829 0.350538 0.239293 0.304307 0.321438 0.354923 0.340782 0.331955 0.336123 0.349222 0.391367 0.380122 0.406224 0.393924 0.3964 0.393003 0.400841 0.411205 0.399894 0.404934 0.342081 0.34363 0.336276 0.337473 0.337199 0.297762
0.253431 0.259936 0.248368 0.352067 0.235671 0.250534 0.251637 0.234871 0.248989 0.232218 0.338343 0.36478 0.342901 0.114717 0.23582 0.257734 0.295089 0.254307 0.280448 0.280448 0.37825 0.378966 0.379119 0.378077 0.381354 0.35627 0.36488 0.351958 0.341126 0.358194 0.346582 0.350619 0.343619 0.349173 0.345214 0.243089 0.255084 0.253022 0.245472 0.24474 0.285315 0.228184 0.286929 0.220095 0.272805 0.307676 0.292476 0.339925 0.35889 0.332098 0.31165 0.2966 0.342242 0.294257 0.298884 0.280703 0.282396 0.346996 0.344089 0.348144 0.344493 0.347744 0.334273 0.332595 0.331796 0.323275 0.326962 0.338586 0.372538 0.403065 0.39131 0.394839 1 0.29872 0.28929 0.288304 0.29706 0.289982 0.287148 0.30006 0.301689 0.311999 0.308981 0.349395 0.351667 0.349507 0.251205 0.228503 0.243089 0.255084 0.253022 0.245472 0.24474 0.30464 0.305925 0.299583 0.322938 0.269204 0.320066 0.326691 0.324807 0.278138 0.304533 0.374622 0.367492 0.371484 0.370123 0.375541 0.305334 0.283185 0.314486 0.216573 0.27785 0.279047 0.318211 0.311585 0.2966 0.318205 0.317372 0.352291 0.342718 0.360767 0.356096 0.351584 0.358984 0.365426 0.369434 0.362876 0.370184 0.304735 0.307527 0.303952 0.302252 0.304043 0.27617
0.266529 0.271846 0.26166 0.326747 0.23333 0.263044 0.265261 0.252526 0.264498 0.250898 0.325945 0.345723 0.326601 0.11874 0.245806 0.248079 0.287471 0.242515 0.278402 0.278402 0.33711 0.333661 0.335377 0.333201 0.335641 0.328269 0.330675 0.325204 0.320968 0.331251 0.328681 0.333844 0.330338 0.334482 0.329358 0.231424 0.246703 0.235582 0.239296 0.241742 0.267014 0.228183 0.274148 0.227424 0.254735 0.292636 0.274369 0.319372 0.330887 0.307476 0.298757 0.295993 0.319797 0.305184 0.294171 0.277893 0.279202 0.319028 0.320654 0.318835 0.319034 0.32 0.313116 0.306409 0.300554 0.303368 0.305187 0.317854 0.307182 0.322048 0.311606 0.325757 0.312861 1 0.338545 0.328269 0.348552 0.350007 0.278782 0.32309 0.298875 0.296691 0.3039 0.319783 0.328663 0.325271 0.241659 0.234591 0.231424 0.246703 0.235582 0.239296 0.241742 0.298185 0.308361 0.28561 0.307772 0.257435 0.307158 0.319626 0.304266 0.271098 0.295559 0.338696 0.338441 0.327 0.336323 0.337513 0.287167 0.275818 0.286107 0.228139 0.273848 0.287838 0.30498 0.298829 0.295993 0.309119 0.307694 0.331574 0.308406 0.328926 0.324365 0.327918 0.327783 0.321664 0.325249 0.317544 0.320939 0.30746 0.304465 0.305222 0.303186 0.2995 0.267899
0.255786 0.255268 0.261816 0.315109 0.231621 0.255995 0.255816 0.235719 0.255245 0.236043 0.315937 0.318631 0.30128 0.113816 0.233827 0.242486 0.278942 0.245396 0.263738 0.263738 0.327756 0.319754 0.32228 0.321785 0.324231 0.316757 0.306276 0.31648 0.302369 0.313193 0.309931 0.316635 0.311954 0.310346 0.30835 0.232638 0.242475 0.245263 0.234233 0.242113 0.267149 0.227671 0.268281 0.226437 0.255885 0.283835 0.276681 0.309078 0.319709 0.290852 0.292941 0.285149 0.301781 0.286813 0.287177 0.272909 0.270529 0.310647 0.311307 0.311397 0.311393 0.314033 0.304914 0.300719 0.299838 0.300637 0.298204 0.306525 0.301457 0.307127 0.300468 0.311928 0.297734 0.331617 1 0.322368 0.321274 0.342877 0.274745 0.296931 0.289633 0.283203 0.283741 0.315399 0.311348 0.309069 0.241679 0.222929 0.232638 0.242475 0.245263 0.234233 0.242113 0.287502 0.289422 0.279317 0.303242 0.257981 0.296584 0.293464 0.294359 0.267711 0.293883 0.329226 0.319678 0.314975 0.320691 0.325741 0.271065 0.262589 0.284585 0.220376 0.270741 0.263637 0.281139 0.292966 0.285149 0.300779 0.297873 0.314662 0.311116 0.307054 0.305814 0.311469 0.325014 0.319682 0.316731 0.313653 0.31022 0.282304 0.280811 0.281946 0.283239 0.279056 0.263186
0.258767 0.263175 0.263019 0.303044 0.232282 0.251792 0.254874 0.241502 0.254912 0.241113 0.310651 0.313004 0.301975 0.113406 0.234544 0.257575 0.282041 0.254623 0.275011 0.275011 0.320372 0.319934 0.316374 0.315765 0.318341 0.308956 0.30803 0.300244 0.307912 0.31079 0.305866 0.309107 0.307801 0.307261 0.306772 0.23951 0.250945 0.253765 0.248632 0.239684 0.260702 0.222508 0.262108 0.221778 0.251474 0.28513 0.262557 0.299749 0.30992 0.304474 0.292604 0.293517 0.307264 0.291309 0.292517 0.272057 0.274188 0.301398 0.305018 0.298098 0.303488 0.303047 0.285209 0.28374 0.281929 0.287401 0.289102 0.294366 0.298299 0.30624 0.300288 0.312877 0.298046 0.325189 0.32252 1 0.331668 0.335117 0.28087 0.293953 0.286642 0.287653 0.288745 0.301074 0.312946 0.303948 0.242601 0.228876 0.23951 0.250945 0.253765 0.248632 0.239684 0.293437 0.296349 0.283233 0.298536 0.254423 0.307771 0.305328 0.292629 0.274069 0.292945 0.316228 0.312727 0.311823 0.313594 0.318756 0.270945 0.271813 0.280859 0.228416 0.273631 0.26122 0.291166 0.29254 0.293517 0.292758 0.301686 0.312772 0.295931 0.304523 0.307194 0.302631 0.312397 0.307656 0.310877 0.30474 0.312009 0.281942 0.284666 0.284289 0.283653 0.281185 0.265699
0.277931 0.272534 0.270239 0.336812 0.2449 0.264362 0.265332 0.252962 0.265595 0.248274 0.33695 0.345309 0.327578 0.128497 0.251282 0.271475 0.299462 0.271443 0.286977 0.286977 0.353041 0.347626 0.346401 0.345443 0.348682 0.33842 0.336014 0.341714 0.333519 0.341589 0.338625 0.342114 0.336781 0.340465 0.337413 0.253083 0.269349 0.260796 0.257323 0.255235 0.279514 0.236433 0.283276 0.236704 0.270749 0.304996 0.283911 0.323271 0.341974 0.31419 0.308314 0.309673 0.339731 0.29903 0.309296 0.285986 0.293086 0.337838 0.336986 0.332183 0.334132 0.332966 0.316938 0.315838 0.321574 0.319595 0.321927 0.3316 0.315722 0.330408 0.32131 0.334558 0.323547 0.354435 0.334042 0.343586 1 0.350609 0.287498 0.305204 0.302848 0.303331 0.297767 0.337207 0.336979 0.33259 0.255986 0.237744 0.253083 0.269349 0.260796 0.257323 0.255235 0.308552 0.315064 0.300274 0.320414 0.272418 0.313397 0.32933 0.317494 0.277365 0.308301 0.344762 0.345505 0.345061 0.347393 0.347224 0.291241 0.285264 0.309868 0.241272 0.291517 0.282455 0.315189 0.308391 0.309673 0.319735 0.312425 0.337533 0.322792 0.333809 0.333993 0.330313 0.344964 0.338588 0.343642 0.331852 0.341077 0.311196 0.308886 0.305073 0.308533 0.305368 0.276843
0.255434 0.249364 0.258343 0.30964 0.225435 0.256344 0.258388 0.248489 0.25468 0.245306 0.314546 0.322368 0.309294 0.110953 0.220143 0.246185 0.271833 0.232494 0.261807 0.261807 0.328877 0.327189 0.325324 0.326662 0.326938 0.314499 0.324789 0.316494 0.306057 0.318998 0.311919 0.316727 0.315696 0.316437 0.313897 0.227239 0.245394 0.239899 0.238285 0.237986 0.258577 0.222887 0.265194 0.21971 0.249466 0.281721 0.273786 0.308165 0.319123 0.30274 0.291973 0.283744 0.307002 0.286904 0.278684 0.271965 0.265242 0.310624 0.309649 0.310873 0.31085 0.312967 0.298131 0.29375 0.301253 0.300649 0.296294 0.300788 0.299702 0.308568 0.301424 0.31671 0.298051 0.335739 0.341841 0.325522 0.332973 1 0.262697 0.288927 0.280381 0.273945 0.277822 0.309943 0.318559 0.3146 0.239817 0.223693 0.227239 0.245394 0.239899 0.238285 0.237986 0.287909 0.292797 0.263669 0.299757 0.256084 0.297308 0.306639 0.293339 0.271846 0.287525 0.325961 0.322529 0.313743 0.323596 0.324341 0.266539 0.263148 0.283073 0.213206 0.263631 0.260061 0.290573 0.291935 0.283744 0.297651 0.297686 0.314936 0.297725 0.319383 0.307604 0.314278 0.311456 0.311709 0.312074 0.31917 0.311348 0.286962 0.284365 0.283012 0.286137 0.281537 0.261261
0.208153 0.219756 0.211915 0.260927 0.189915 0.214609 0.217573 0.20617 0.218287 0.203367 0.262226 0.269752 0.265848 0.093957 0.204174 0.198434 0.262381 0.20967 0.285909 0.285909 0.278983 0.276292 0.274573 0.273656 0.274104 0.272306 0.276717 0.25796 0.255878 0.272964 0.265992 0.267526 0.257972 0.264033 0.265667 0.186948 0.207161 0.208602 0.197997 0.192098 0.219809 0.191542 0.223162 0.185525 0.217318 0.234005 0.236327 0.26133 0.260347 0.256232 0.257679 0.250352 0.25646 0.242107 0.250442 0.236005 0.238339 0.257944 0.257167 0.255405 0.258526 0.258403 0.249953 0.254012 0.256594 0.254552 0.252844 0.254203 0.254566 0.271147 0.255362 0.264994 0.255823 0.24456 0.237092 0.239505 0.242724 0.235995 1 0.276243 0.271553 0.284281 0.283602 0.259517 0.272761 0.268663 0.204922 0.178795 0.186948 0.207161 0.208602 0.197997 0.192098 0.233106 0.234998 0.226745 0.246331 0.219033 0.241014 0.256952 0.247765 0.230797 0.244841 0.266094 0.261095 0.263442 0.264856 0.267554 0.239954 0.221047 0.243953 0.179828 0.261019 0.200985 0.251665 0.257611 0.250352 0.250951 0.252771 0.270944 0.263736 0.273425 0.270148 0.268983 0.269273 0.262472 0.26509 0.261314 0.26937 0.252599 0.254097 0.249879 0.251709 0.250808 0.222912
0.218078 0.226499 0.224992 0.289972 0.20546 0.224231 0.225731 0.207737 0.22346 0.205439 0.282296 0.289381 0.284133 0.100959 0.209369 0.209631 0.247821 0.215827 0.24579 0.24579 0.292748 0.293023 0.286758 0.291064 0.288946 0.290888 0.291207 0.287802 0.282421 0.285042 0.282687 0.283785 0.276135 0.281868 0.283146 0.199619 0.216452 0.210272 0.204887 0.20069 0.238048 0.203813 0.24014 0.188893 0.22897 0.254342 0.248835 0.2796 0.288161 0.276379 0.263819 0.261202 0.275883 0.268202 0.259617 0.240986 0.237095 0.287373 0.284827 0.285689 0.283618 0.287251 0.275889 0.274415 0.269548 0.264687 0.271471 0.278731 0.28066 0.294636 0.274897 0.29071 0.279692 0.285933 0.268015 0.258681 0.265338 0.265092 0.286866 1 0.295828 0.298291 0.304808 0.287708 0.284621 0.291413 0.216879 0.203502 0.199619 0.216452 0.210272 0.204887 0.20069 0.260308 0.265323 0.253613 0.267835 0.235845 0.261219 0.270025 0.265591 0.240594 0.259865 0.286546 0.284952 0.287128 0.286713 0.288277 0.247719 0.240707 0.257041 0.185436 0.24553 0.228052 0.263416 0.263766 0.261202 0.26491 0.266325 0.283807 0.274668 0.288872 0.282514 0.290013 0.291192 0.279663 0.289075 0.281428 0.281697 0.264841 0.263611 0.262503 0.263846 0.261633 0.230159
0.226861 0.223935 0.213264 0.295958 0.204278 0.220405 0.223479 0.21051 0.222363 0.210531 0.296672 0.300479 0.29118 0.095352 0.197209 0.208287 0.249889 0.212465 0.237204 0.237204 0.317244 0.319944 0.316732 0.31985 0.320042 0.318668 0.318323 0.297205 0.280899 0.352103 0.305028 0.304163 0.295217 0.299976 0.300761 0.196485 0.209196 0.202177 0.195699 0.203202 0.236831 0.191087 0.236782 0.185364 0.23102 0.259701 0.25091 0.305124 0.311942 0.279173 0.271391 0.26042 0.282224 0.266497 0.25444 0.24289 0.24004 0.293894 0.289893 0.292621 0.289277 0.292781 0.281495 0.283217 0.269687 0.280305 0.281654 0.286501 0.287847 0.2906 0.283273 0.297351 0.279631 0.259386 0.252746 0.245072 0.255965 0.255159 0.277131 0.289996 1 0.324368 0.315855 0.292678 0.348978 0.306004 0.206228 0.197178 0.196485 0.209196 0.202177 0.195699 0.203202 0.268175 0.259162 0.255559 0.265472 0.230818 0.268919 0.272023 0.265003 0.236499 0.256799 0.318746 0.314403 0.317719 0.313184 0.314526 0.255484 0.244862 0.273819 0.179558 0.238236 0.243933 0.269246 0.271372 0.26042 0.280021 0.273963 0.350145 0.314574 0.319634 0.310645 0.305525 0.29465 0.303749 0.306747 0.29996 0.313539 0.263919 0.264872 0.267613 0.264106 0.264331 0.236026
0.231923 0.240196 0.225492 0.313933 0.210878 0.225264 0.229985 0.22099 0.228208 0.221507 0.308078 0.333625 0.317527 0.104639 0.215512 0.223387 0.267292 0.225356 0.260133 0.260133 0.344429 0.342556 0.343903 0.345305 0.346193 0.337937 0.34556 0.310311 0.296878 0.331879 0.32573 0.32906 0.31791 0.323242 0.320906 0.212869 0.226385 0.218704 0.211223 0.215951 0.250352 0.202322 0.252709 0.195234 0.245101 0.276398 0.263255 0.309672 0.323733 0.293023 0.277821 0.279622 0.295964 0.269901 0.270088 0.257877 0.256344 0.306605 0.306793 0.306978 0.307383 0.307014 0.28177 0.288473 0.283756 0.291921 0.286243 0.303313 0.302905 0.308923 0.301279 0.315983 0.310159 0.272554 0.262897 0.260957 0.272032 0.262152 0.304741 0.311625 0.342797 1 0.348158 0.312566 0.326984 0.332885 0.212886 0.197143 0.212869 0.226385 0.218704 0.211223 0.215951 0.276728 0.278824 0.271562 0.284992 0.237368 0.285315 0.286417 0.28495 0.247593 0.273555 0.334517 0.331366 0.33517 0.333383 0.333023 0.273691 0.2642 0.284322 0.190571 0.254091 0.264388 0.297858 0.277808 0.279622 0.287672 0.27903 0.327725 0.323986 0.341376 0.373329 0.329786 0.32764 0.315551 0.316213 0.308957 0.322999 0.289422 0.289611 0.297839 0.289119 0.288396 0.248884
0.222393 0.230576 0.226919 0.301398 0.208102 0.228112 0.226022 0.21374 0.226331 0.214762 0.298046 0.314648 0.292403 0.103384 0.218058 0.226265 0.257238 0.228063 0.260296 0.260296 0.327954 0.325529 0.330259 0.32692 0.327526 0.344752 0.327401 0.302343 0.294052 0.32853 0.313512 0.315346 0.302402 0.309328 0.304993 0.209416 0.229497 0.222636 0.214416 0.214126 0.243568 0.201211 0.247963 0.196644 0.23662 0.281983 0.26016 0.303921 0.315341 0.293054 0.284329 0.276486 0.286679 0.26297 0.263404 0.251858 0.25353 0.296526 0.296211 0.29638 0.294417 0.295457 0.282305 0.282268 0.287697 0.286335 0.28772 0.294334 0.298106 0.299669 0.293013 0.298085 0.297281 0.280072 0.256762 0.262255 0.265659 0.261573 0.298335 0.314103 0.32955 0.343001 1 0.301298 0.325902 0.340816 0.226196 0.20082 0.209416 0.229497 0.222636 0.214416 0.214126 0.266739 0.275818 0.262681 0.279447 0.243472 0.286885 0.286652 0.280642 0.242464 0.275583 0.32457 0.327874 0.326074 0.324682 0.322559 0.269164 0.256759 0.274532 0.191308 0.252666 0.250532 0.289344 0.284266 0.276486 0.293258 0.286445 0.324864 0.308483 0.326117 0.318424 0.341032 0.31368 0.299524 0.309183 0.301081 0.310656 0.282717 0.2844 0.27753 0.283625 0.27953 0.231939
0.270408 0.269683 0.263374 0.868191 0.238905 0.264841 0.265357 0.246652 0.265573 0.247058 0.348918 0.368561 0.353227 0.11563 0.245743 0.263525 0.296052 0.266636 0.296266 0.296266 0.38881 0.399497 0.396384 0.395115 0.393994 0.369536 0.375256 0.817859 0.356106 0.373978 0.379724 0.384511 0.373984 0.377324 0.374697 0.248676 0.261709 0.256748 0.245674 0.265221 0.283923 0.235117 0.28477 0.233787 0.274259 0.302992 0.303541 0.345745 0.361519 0.334778 0.320944 0.309519 0.354949 0.306545 0.306546 0.283047 0.284693 0.770874 0.769161 0.770477 0.763142 0.777126 0.43896 0.460931 0.447306 0.466765 0.460954 0.736806 0.342906 0.363556 0.355882 0.359552 0.351573 0.301213 0.303179 0.288307 0.31482 0.305019 0.290558 0.311622 0.316854 0.319003 0.314279 1 0.369538 0.364359 0.247024 0.227866 0.248676 0.261709 0.256748 0.245674 0.265221 0.314359 0.318518 0.302163 0.346152 0.274898 0.33126 0.335563 0.334752 0.274205 0.310935 0.388813 0.388179 0.375776 0.383125 0.389551 0.301054 0.295646 0.312498 0.225706 0.292456 0.314898 0.328423 0.320881 0.309519 0.31707 0.313197 0.369523 0.351496 0.372542 0.372738 0.361742 0.39259 0.378125 0.38667 0.371803 0.374807 0.313868 0.314027 0.312905 0.311184 0.311813 0.287067
0.241647 0.247426 0.249057 0.358677 0.234415 0.250735 0.251051 0.23606 0.252481 0.237863 0.358278 0.382643 0.362862 0.106648 0.227805 0.238557 0.286967 0.24827 0.27841 0.27841 0.410293 0.406435 0.406083 0.40712 0.406727 0.433535 0.452852 0.360198 0.354629 0.8133 0.391939 0.395639 0.379214 0.386165 0.391223 0.227162 0.239899 0.24372 0.223466 0.242412 0.272405 0.217491 0.274704 0.209113 0.260301 0.303216 0.293336 0.370286 0.396846 0.342407 0.332175 0.320135 0.352864 0.297584 0.31129 0.287584 0.285782 0.353124 0.349601 0.353674 0.348473 0.352149 0.326749 0.337819 0.329048 0.332655 0.33538 0.345292 0.340755 0.362328 0.335832 0.364553 0.340366 0.29711 0.293534 0.289287 0.303754 0.300347 0.291962 0.296957 0.354974 0.320888 0.324257 0.358782 1 0.424721 0.236513 0.215141 0.227162 0.239899 0.24372 0.223466 0.242412 0.315926 0.308758 0.295642 0.333901 0.269101 0.327796 0.320181 0.327377 0.266695 0.303816 0.399303 0.401899 0.386778 0.396237 0.400225 0.304282 0.278608 0.305056 0.195012 0.275547 0.320148 0.322844 0.33215 0.320135 0.32439 0.332077 0.898288 0.423919 0.444591 0.429674 0.426913 0.380745 0.373521 0.39606 0.373807 0.399368 0.333723 0.336514 0.338875 0.333361 0.332277 0.266758
0.243577 0.252223 0.260235 0.362654 0.236696 0.256391 0.258799 0.240227 0.256703 0.238642 0.351514 0.389552 0.359525 0.10839 0.230975 0.248041 0.28123 0.24671 0.279278 0.279278 0.412715 0.410356 0.412238 0.412051 0.4099 0.78055 0.44242 0.362581 0.366961 0.437762 0.391595 0.39232 0.38042 0.38291 0.387267 0.224082 0.244068 0.238135 0.228628 0.241282 0.283526 0.219485 0.287719 0.216057 0.272118 0.305883 0.288001 0.370716 0.386841 0.35535 0.330889 0.324241 0.365282 0.29417 0.311047 0.285227 0.283302 0.359696 0.356572 0.360421 0.353787 0.354596 0.337715 0.338341 0.340081 0.334984 0.334354 0.35122 0.353504 0.381247 0.353876 0.371007 0.348373 0.301502 0.294102 0.284051 0.310187 0.303532 0.293931 0.308701 0.320676 0.338362 0.352563 0.365376 0.433599 1 0.240026 0.219919 0.224082 0.244068 0.238135 0.228628 0.241282 0.324489 0.31164 0.307681 0.335987 0.2729 0.323649 0.329607 0.328489 0.271051 0.308689 0.391792 0.394574 0.38778 0.390928 0.390132 0.306259 0.280032 0.313388 0.205788 0.269395 0.314396 0.323405 0.330834 0.324241 0.333833 0.331242 0.433757 0.429492 0.43885 0.435375 0.89416 0.379327 0.363385 0.389063 0.371253 0.382789 0.348715 0.34815 0.348583 0.346932 0.346264 0.272007
