C1905TS003_1 C1905TS003_2 C1905TS003_3 C1905TS044_1 C1905TS066_1 C1905TS067_1 C1905TS067_2 C1905TS067_3 C1905TS067_4 C1905TS067_5 C1905TS073_1 C1905TS073_2 C1905TS073_3 C1905TS073_4 C1905TS073_5 C1905TS087_1 C1905TS087_2 C1905TS102_1 C1905TS102_2 C1905TS103_1 C1905TS103_2 C1905TS123_1 C1905TS123_2 C1905TS123_3 C1905TS123_4 C1905TS123_5 C1905TS131_1 C1905TS131_2 C1905TS131_3 C1905TS131_4 C1905TS131_5 C1905TS152_1 C1905TS152_2 C1905TS152_3 C1905TS152_4 C1905TS152_5 C1905TS156_1 C1905TS156_2 C1905TS156_3 C1905TS156_4 C1905TS156_5 C1905TS158_1 C1905TS158_2 C1905TS158_3 C1905TS158_4 C1905TS158_5 C1905TS182_1 C1905TS182_2 C1905TS182_3 C1905TS182_4 C1905TS182_5 C1905TS196_1 C1905TS200_1 C1905TS210_1 C1905TS210_2 C1905TS210_3 C1905TS210_4 C1905TS210_5 C1905TS211_1 C1905TS211_2 C1905TS211_3 C1905TS211_4 C1905TS211_5 C1905TS213_1 C1905TS213_2 C1905TS213_3 C1905TS213_4 C1905TS213_5 C1905TS215_1 C1905TS215_2 C1905TS215_3 C1905TS215_4 C1905TS215_5 C1905TS228_1 C1905TS230_1 C1905TS230_2 C1905TS230_3 C1905TS230_4 C1905TS230_5 C1905TS240_1 C1905TS240_2 C1905TS240_3 C1905TS240_4 C1905TS240_5 C1905TS247_1 C1905TS247_2 C1905TS247_3 C1905TS247_4 C1905TS247_5 C1905TS258_1 C1905TS258_2 C1905TS258_3 C1905TS258_4 C1905TS258_5 C1905TS273_1 C1905TS273_2 C1905TS273_3 C1905TS273_4 C1905TS273_5 C1905TS278_1 C1905TS278_2 C1905TS278_3 C1905TS278_4 C1905TS278_5 C1905TS299_1 C1905TS299_2 C1905TS299_3 C1905TS299_4 C1905TS299_5 C1905TS301_1 C1905TS309_1 C1905TS309_2 C1905TS309_3 C1905TS309_4 C1905TS309_5 C1905TS346_1 C1905TS347_1 C1905TS359_1 C1905TS369_1 C1905TS369_2 C1905TS369_3 C1905TS369_4 C1905TS369_5 C1905TS389_1 C1905TS389_2 C1905TS389_3 C1905TS389_4 C1905TS389_5 C1905TS401_1 C1905TS404_1 C1905TS404_2 C1905TS404_3 C1905TS404_4 C1905TS404_5 C1905TS405_1 C1905TS405_2 C1905TS405_3 C1905TS405_4 C1905TS405_5 C1905TS413_1 C1905TS413_2 C1905TS413_3 C1905TS413_4 C1905TS413_5 C1905TS414_1 C1905TS414_3 C1905TS414_4 C1905TS414_5 C1905TS438_1 C1905TS438_2 C1905TS438_3 C1905TS438_4 C1905TS438_5
0.239701 0.260099 0.247898 0.302277 0.267102 0.250501 0.252409 0.246201 0.248661 0.252225 1 0.410712 0.409463 0.379918 0.392581 0.317782 0.315144 0.235229 0.318906 0.279715 0.235229 0.272497 0.259789 0.275995 0.253917 0.253917 0.330133 0.327188 0.322049 0.32285 0.330978 0.320038 0.306257 0.326357 0.293231 0.279392 0.30567 0.298357 0.297233 0.306153 0.296563 0.218177 0.146623 0.149566 0.137965 0.13903 0.276248 0.189936 0.278072 0.186281 0.260001 0.318906 0.26263 0.304678 0.311964 0.315565 0.301949 0.293175 0.289014 0.274698 0.281751 0.283247 0.290048 0.316161 0.315571 0.319253 0.320893 0.320354 0.303024 0.296525 0.289454 0.312907 0.298982 0.300357 0.268843 0.288251 0.284791 0.261266 0.279559 0.290248 0.278557 0.272774 0.278876 0.270944 0.308261 0.311616 0.311185 0.32311 0.320083 0.271019 0.296793 0.272309 0.295524 0.284791 0.291874 0.28305 0.281337 0.239745 0.207374 0.218177 0.146623 0.149566 0.137965 0.13903 0.314614 0.308079 0.315646 0.310643 0.315404 0.302277 0.305429 0.287681 0.308672 0.302248 0.303195 0.0968596 0.249487 0.310716 0.321061 0.325026 0.314158 0.326234 0.320244 0.281395 0.258834 0.280638 0.287307 0.293435 0.214453 0.27509 0.277694 0.276317 0.275829 0.275778 0.301959 0.305521 0.296683 0.293175 0.30006 0.321032 0.306669 0.328315 0.311102 0.318458 0.326786 0.327333 0.327969 0.317069 0.338075 0.338142 0.334835 0.333824 0.34344
0.251935 0.248987 0.257275 0.326871 0.286835 0.254596 0.251513 0.264581 0.257765 0.263607 0.40289 1 0.399711 0.368282 0.396912 0.332202 0.323755 0.238742 0.332765 0.293692 0.238742 0.283287 0.269631 0.29575 0.271153 0.271153 0.327842 0.330629 0.330148 0.334407 0.326856 0.330292 0.326769 0.327032 0.296707 0.285484 0.31117 0.314672 0.311944 0.324873 0.313641 0.232979 0.157147 0.156849 0.153374 0.154585 0.281833 0.198282 0.280812 0.195792 0.279707 0.332765 0.269853 0.316711 0.326362 0.321862 0.307614 0.306454 0.314929 0.267964 0.293574 0.292068 0.294812 0.338554 0.342877 0.342298 0.343087 0.345748 0.30775 0.316045 0.308639 0.318553 0.324648 0.325493 0.273046 0.289818 0.279967 0.271398 0.276122 0.294583 0.287782 0.280132 0.297663 0.278201 0.334003 0.326818 0.323762 0.31874 0.335797 0.276495 0.290316 0.288108 0.298861 0.287166 0.318743 0.294699 0.290307 0.249143 0.215473 0.232979 0.157147 0.156849 0.153374 0.154585 0.325604 0.317918 0.318178 0.31618 0.316076 0.326871 0.313699 0.284511 0.31794 0.309409 0.320062 0.0958657 0.262887 0.322908 0.3222 0.332857 0.322769 0.330064 0.314078 0.289224 0.264192 0.288559 0.293068 0.296738 0.224076 0.288629 0.293465 0.288535 0.289561 0.286623 0.307624 0.311342 0.312122 0.306448 0.306007 0.340687 0.312759 0.342542 0.325144 0.32972 0.348939 0.341049 0.336176 0.333633 0.347559 0.348585 0.349284 0.342191 0.351299
0.245572 0.26001 0.270325 0.332294 0.280934 0.256589 0.257879 0.255279 0.25886 0.254682 0.397959 0.395882 1 0.374643 0.398203 0.336859 0.329818 0.237767 0.32774 0.286999 0.237767 0.287797 0.264522 0.283598 0.264284 0.264284 0.339544 0.339123 0.33548 0.329695 0.337227 0.327562 0.341484 0.329588 0.316554 0.271282 0.331032 0.326169 0.319705 0.327098 0.328931 0.236636 0.156475 0.155811 0.15162 0.153576 0.284305 0.193017 0.286545 0.195785 0.277874 0.32774 0.26775 0.313007 0.321798 0.345014 0.308415 0.318854 0.322233 0.27101 0.27811 0.281864 0.278205 0.33921 0.340632 0.346686 0.344232 0.34717 0.321301 0.335309 0.310056 0.325674 0.328982 0.322447 0.293134 0.294327 0.294441 0.265814 0.280865 0.298201 0.288251 0.289106 0.296802 0.29471 0.33246 0.330269 0.312023 0.320894 0.321566 0.27548 0.286581 0.282096 0.285985 0.29467 0.321024 0.279526 0.275902 0.244436 0.227793 0.236636 0.156475 0.155811 0.15162 0.153576 0.33316 0.325505 0.334822 0.322476 0.32005 0.332294 0.313794 0.288491 0.315518 0.312766 0.308262 0.102781 0.24241 0.319046 0.350258 0.34142 0.334331 0.347093 0.338386 0.303334 0.269167 0.286265 0.301958 0.312069 0.231907 0.281579 0.284487 0.287328 0.279297 0.281115 0.30852 0.31845 0.295615 0.318847 0.305321 0.342625 0.326059 0.348553 0.340635 0.323659 0.341521 0.336389 0.354238 0.329096 0.342334 0.344184 0.338872 0.336682 0.346452
0.256649 0.263271 0.267853 0.319517 0.278824 0.234364 0.242056 0.255799 0.249275 0.25412 0.389268 0.386739 0.37392 1 0.374211 0.344906 0.327149 0.243825 0.328278 0.286194 0.243825 0.283762 0.267931 0.286751 0.26565 0.26565 0.330685 0.327923 0.330212 0.328126 0.326379 0.309794 0.32234 0.323587 0.314673 0.281939 0.316629 0.320375 0.314641 0.320038 0.313696 0.231556 0.157517 0.159207 0.150776 0.1531 0.284916 0.203627 0.293755 0.203964 0.274576 0.328278 0.256792 0.328009 0.315772 0.330657 0.309898 0.308941 0.30724 0.275916 0.285572 0.287509 0.284011 0.32588 0.328322 0.332911 0.322299 0.33673 0.30892 0.315164 0.297399 0.317085 0.302818 0.306782 0.275562 0.288428 0.30552 0.277582 0.292325 0.303979 0.286781 0.294515 0.290677 0.286277 0.326339 0.320143 0.319827 0.317745 0.328206 0.282062 0.290245 0.278405 0.293714 0.287412 0.308428 0.286013 0.282533 0.240444 0.229565 0.231556 0.157517 0.159207 0.150776 0.1531 0.316194 0.311528 0.312051 0.301528 0.313399 0.319517 0.300959 0.28331 0.30962 0.305914 0.309777 0.103435 0.256513 0.312671 0.333802 0.332921 0.326057 0.330202 0.328848 0.291284 0.271 0.291867 0.277101 0.315249 0.237068 0.288418 0.286151 0.284437 0.289323 0.289308 0.310003 0.307558 0.299651 0.308941 0.305674 0.324125 0.319277 0.337709 0.321851 0.316533 0.335165 0.336516 0.333925 0.31668 0.343384 0.338487 0.339961 0.337223 0.339827
0.249083 0.261043 0.255053 0.308976 0.281403 0.253543 0.258253 0.258546 0.255066 0.258337 0.397929 0.398686 0.399123 0.37345 1 0.323884 0.320302 0.232437 0.31924 0.286211 0.232437 0.282053 0.26631 0.296231 0.255308 0.255308 0.325704 0.330598 0.323564 0.322717 0.323005 0.318622 0.328932 0.322336 0.304432 0.276883 0.315095 0.320434 0.309345 0.316686 0.310666 0.228809 0.155921 0.155343 0.153126 0.153365 0.278749 0.188335 0.28584 0.190129 0.273515 0.31924 0.265509 0.311821 0.306479 0.321899 0.30374 0.28492 0.305954 0.277725 0.281179 0.275569 0.281827 0.328471 0.3294 0.328153 0.324372 0.330749 0.307597 0.313852 0.300817 0.315436 0.305222 0.305855 0.2782 0.286812 0.283996 0.262448 0.280625 0.287841 0.283144 0.274931 0.286895 0.285561 0.319112 0.305678 0.310318 0.309559 0.315573 0.284389 0.302377 0.288615 0.289483 0.287809 0.307428 0.275817 0.280652 0.246754 0.218946 0.228809 0.155921 0.155343 0.153126 0.153365 0.325112 0.306014 0.319043 0.31692 0.306126 0.308976 0.305811 0.281838 0.298294 0.307886 0.294536 0.0943426 0.25047 0.299054 0.334851 0.329522 0.327698 0.327592 0.335377 0.284662 0.262998 0.292089 0.292176 0.303683 0.221733 0.287877 0.289612 0.288881 0.288222 0.288078 0.303844 0.288806 0.291632 0.28492 0.30307 0.324639 0.318052 0.325066 0.327361 0.318138 0.332709 0.319956 0.326781 0.31232 0.331413 0.332962 0.333836 0.333252 0.342006
0.292504 0.283237 0.278636 0.407892 0.331963 0.289388 0.290305 0.296874 0.301633 0.290872 0.32877 0.341657 0.337728 0.341085 0.328063 1 0.587539 0.246018 0.448645 0.319851 0.246018 0.335184 0.29367 0.337063 0.296309 0.296309 0.439386 0.448202 0.439606 0.43832 0.441242 0.405977 0.389684 0.418811 0.354806 0.325988 0.38707 0.383087 0.388375 0.395185 0.3856 0.228544 0.138361 0.14118 0.139908 0.136949 0.326566 0.190229 0.328752 0.194258 0.302238 0.448645 0.30354 0.391882 0.382296 0.452451 0.371457 0.400766 0.373887 0.294377 0.327886 0.314692 0.331726 0.414691 0.421445 0.421881 0.420132 0.424234 0.390622 0.404211 0.394817 0.386895 0.407971 0.392499 0.3297 0.323524 0.31661 0.308776 0.332206 0.362844 0.338681 0.341913 0.349975 0.340271 0.38485 0.3969 0.388007 0.400422 0.403159 0.329676 0.335803 0.329957 0.368934 0.341539 0.367526 0.323411 0.323851 0.27094 0.235372 0.228544 0.138361 0.14118 0.139908 0.136949 0.47541 0.471964 0.467225 0.464093 0.47628 0.407892 0.351241 0.348791 0.351987 0.36381 0.360539 0.105349 0.291594 0.414504 0.431091 0.427199 0.412897 0.417217 0.411671 0.352058 0.291547 0.323608 0.32748 0.352447 0.281811 0.324326 0.330843 0.325582 0.326694 0.325554 0.371627 0.401822 0.390257 0.400759 0.36611 0.413327 0.406169 0.446457 0.389216 0.410574 0.408486 0.416131 0.401002 0.383616 0.444211 0.444909 0.445472 0.450077 0.447514
0.280439 0.292471 0.288056 0.399569 0.32177 0.293905 0.297395 0.297406 0.300072 0.296568 0.332482 0.332846 0.341188 0.333933 0.327057 0.585701 1 0.259337 0.439328 0.320492 0.259337 0.337988 0.303155 0.334537 0.298405 0.298405 0.425891 0.437194 0.430172 0.432422 0.430784 0.406162 0.383633 0.408975 0.34388 0.31473 0.389829 0.376267 0.384375 0.390178 0.382565 0.239815 0.14541 0.148165 0.147619 0.144964 0.314542 0.193789 0.322063 0.203539 0.309451 0.439328 0.289912 0.390525 0.384839 0.456145 0.376995 0.391074 0.354245 0.299594 0.315719 0.31888 0.323692 0.410163 0.4166 0.414726 0.412084 0.423287 0.37893 0.385128 0.38902 0.375437 0.401101 0.387923 0.321535 0.311624 0.321836 0.305767 0.334768 0.359616 0.328017 0.346666 0.330845 0.328985 0.389972 0.403577 0.374848 0.397799 0.408478 0.327782 0.342522 0.322483 0.358534 0.331721 0.349463 0.312552 0.313357 0.277806 0.226275 0.239815 0.14541 0.148165 0.147619 0.144964 0.461135 0.456678 0.443587 0.443284 0.462076 0.399569 0.338516 0.346882 0.357859 0.363683 0.346035 0.111492 0.287066 0.404915 0.433937 0.420294 0.412448 0.41446 0.415355 0.334841 0.288175 0.319096 0.322023 0.341966 0.276822 0.324468 0.323828 0.325123 0.323922 0.32197 0.376979 0.388962 0.38833 0.391081 0.369268 0.407452 0.388657 0.443941 0.384966 0.398265 0.387703 0.398717 0.389169 0.388126 0.449607 0.44509 0.436817 0.445021 0.44483
0.282914 0.269903 0.279646 0.293575 0.278732 0.254936 0.262753 0.280576 0.272748 0.274027 0.279461 0.279681 0.278912 0.291759 0.285797 0.29417 0.294702 1 0.284325 0.607997 1 0.280194 0.281016 0.284994 0.270503 0.270503 0.290717 0.287478 0.291521 0.289484 0.284858 0.280455 0.282182 0.286881 0.290098 0.26919 0.280466 0.279252 0.28475 0.277576 0.277015 0.24827 0.227504 0.227811 0.22616 0.228032 0.287596 0.263463 0.288148 0.246626 0.286851 0.284325 0.262196 0.292527 0.279041 0.286854 0.276533 0.276203 0.275541 0.295541 0.272023 0.268585 0.275526 0.301098 0.295825 0.294657 0.298923 0.297566 0.282336 0.295392 0.282027 0.295439 0.292155 0.283985 0.275984 0.28639 0.279897 0.270369 0.290337 0.277473 0.276383 0.266557 0.273022 0.268858 0.291586 0.270719 0.297319 0.274543 0.287467 0.27479 0.284838 0.284109 0.282282 0.270597 0.27611 0.275834 0.273447 0.260685 0.274172 0.24827 0.227504 0.227811 0.22616 0.228032 0.28983 0.291146 0.286681 0.295035 0.293806 0.293575 0.284076 0.262776 0.277602 0.295128 0.284365 0.108244 0.281037 0.288158 0.296016 0.304644 0.297694 0.306631 0.288909 0.28812 0.272887 0.284076 0.264005 0.283384 0.2038 0.282552 0.284548 0.280848 0.284309 0.285183 0.276543 0.282138 0.286221 0.276203 0.273734 0.294172 0.287768 0.290372 0.281834 0.281355 0.29256 0.290079 0.28502 0.300999 0.294642 0.294058 0.2888 0.289321 0.289393
0.256992 0.272272 0.258384 0.433378 0.31136 0.282326 0.281539 0.27815 0.280724 0.280157 0.310074 0.320728 0.313879 0.32003 0.305726 0.429495 0.413013 0.231692 1 0.296227 0.231692 0.29863 0.276325 0.313417 0.260727 0.260727 0.390403 0.394047 0.400918 0.397068 0.397465 0.366609 0.349086 0.389297 0.318747 0.29691 0.369398 0.377361 0.369002 0.37303 0.369624 0.227202 0.125021 0.125066 0.128754 0.129794 0.293084 0.180826 0.293955 0.178252 0.297542 1 0.281137 0.363809 0.385061 0.430285 0.356261 0.362154 0.345443 0.262797 0.301685 0.306575 0.307369 0.375097 0.380049 0.37716 0.382089 0.387606 0.399035 0.410826 0.398105 0.405151 0.415383 0.413244 0.29077 0.302574 0.307276 0.268566 0.288135 0.33273 0.310764 0.32158 0.318238 0.318364 0.388792 0.379032 0.367545 0.376075 0.37969 0.301575 0.319457 0.306345 0.331836 0.312728 0.343066 0.301884 0.295143 0.260778 0.201883 0.227202 0.125021 0.125066 0.128754 0.129794 0.409105 0.387386 0.404673 0.401754 0.401705 0.433378 0.326775 0.323126 0.318388 0.326152 0.315567 0.10579 0.281191 0.431723 0.455523 0.454169 0.431143 0.446533 0.401103 0.3209 0.267112 0.296507 0.296555 0.317089 0.273002 0.303176 0.297731 0.299441 0.295792 0.297747 0.356203 0.35317 0.360905 0.362154 0.348177 0.384894 0.382051 0.383044 0.355132 0.363323 0.375023 0.393796 0.35816 0.362728 0.39319 0.40012 0.391064 0.396864 0.405717
0.287367 0.288394 0.281095 0.342262 0.294703 0.282651 0.290698 0.295212 0.295937 0.290973 0.310645 0.319793 0.313622 0.312851 0.317295 0.353708 0.34486 0.609147 0.332815 1 0.609147 0.311698 0.302177 0.328671 0.289506 0.289506 0.355743 0.348537 0.351179 0.343052 0.347735 0.328911 0.321637 0.343527 0.315437 0.308568 0.338169 0.332119 0.337673 0.329966 0.324697 0.259054 0.176376 0.1767 0.175988 0.177957 0.319487 0.217381 0.316752 0.227529 0.320546 0.332815 0.285474 0.322588 0.318747 0.33761 0.311989 0.311647 0.318714 0.312265 0.316281 0.308822 0.316795 0.344726 0.343505 0.343239 0.350748 0.346876 0.326915 0.347387 0.319389 0.327175 0.331211 0.331981 0.307867 0.309874 0.314613 0.30135 0.335132 0.309874 0.309763 0.315014 0.311994 0.308043 0.333413 0.32616 0.336423 0.335259 0.332297 0.326851 0.343512 0.322354 0.340987 0.319227 0.319016 0.316065 0.316166 0.288046 0.248504 0.259054 0.176376 0.1767 0.175988 0.177957 0.336041 0.333643 0.334186 0.326591 0.337926 0.342262 0.314568 0.295077 0.3109 0.330662 0.303879 0.113095 0.304876 0.341298 0.350373 0.347504 0.342507 0.355313 0.34695 0.332744 0.280942 0.314196 0.292426 0.313267 0.253298 0.325597 0.320255 0.316825 0.326277 0.331424 0.312 0.319869 0.325593 0.311647 0.308846 0.347088 0.329048 0.342146 0.323395 0.330031 0.345608 0.349053 0.33843 0.354363 0.349832 0.350329 0.344651 0.34825 0.347545
0.282914 0.269903 0.279646 0.293575 0.278732 0.254936 0.262753 0.280576 0.272748 0.274027 0.279461 0.279681 0.278912 0.291759 0.285797 0.29417 0.294702 1 0.284325 0.607997 1 0.280194 0.281016 0.284994 0.270503 0.270503 0.290717 0.287478 0.291521 0.289484 0.284858 0.280455 0.282182 0.286881 0.290098 0.26919 0.280466 0.279252 0.28475 0.277576 0.277015 0.24827 0.227504 0.227811 0.22616 0.228032 0.287596 0.263463 0.288148 0.246626 0.286851 0.284325 0.262196 0.292527 0.279041 0.286854 0.276533 0.276203 0.275541 0.295541 0.272023 0.268585 0.275526 0.301098 0.295825 0.294657 0.298923 0.297566 0.282336 0.295392 0.282027 0.295439 0.292155 0.283985 0.275984 0.28639 0.279897 0.270369 0.290337 0.277473 0.276383 0.266557 0.273022 0.268858 0.291586 0.270719 0.297319 0.274543 0.287467 0.27479 0.284838 0.284109 0.282282 0.270597 0.27611 0.275834 0.273447 0.260685 0.274172 0.24827 0.227504 0.227811 0.22616 0.228032 0.28983 0.291146 0.286681 0.295035 0.293806 0.293575 0.284076 0.262776 0.277602 0.295128 0.284365 0.108244 0.281037 0.288158 0.296016 0.304644 0.297694 0.306631 0.288909 0.28812 0.272887 0.284076 0.264005 0.283384 0.2038 0.282552 0.284548 0.280848 0.284309 0.285183 0.276543 0.282138 0.286221 0.276203 0.273734 0.294172 0.287768 0.290372 0.281834 0.281355 0.29256 0.290079 0.28502 0.300999 0.294642 0.294058 0.2888 0.289321 0.289393
0.278027 0.275897 0.26476 0.318131 0.277202 0.284263 0.281354 0.279542 0.275094 0.268914 0.284806 0.297809 0.306098 0.290681 0.294968 0.34159 0.342312 0.250667 0.32009 0.29555 0.250667 1 0.377349 0.331618 0.309904 0.309904 0.322673 0.329028 0.326829 0.328295 0.325908 0.320514 0.309056 0.304504 0.305707 0.284812 0.308469 0.314303 0.306468 0.311788 0.309764 0.246532 0.170777 0.170274 0.166003 0.166257 0.304013 0.205145 0.301659 0.210026 0.291654 0.32009 0.261121 0.306775 0.321562 0.327295 0.291844 0.300171 0.311508 0.300015 0.288051 0.293306 0.291589 0.315025 0.323076 0.324499 0.318805 0.329344 0.31616 0.317279 0.305506 0.315928 0.314389 0.308421 0.289948 0.285577 0.282729 0.284565 0.298292 0.291993 0.281646 0.287245 0.294065 0.292633 0.308382 0.302466 0.295915 0.300619 0.303823 0.285674 0.292252 0.277494 0.304608 0.296717 0.309667 0.289246 0.28549 0.254866 0.236069 0.246532 0.170777 0.170274 0.166003 0.166257 0.328398 0.323674 0.324133 0.324405 0.335275 0.318131 0.302734 0.283724 0.295843 0.298666 0.305637 0.112665 0.265228 0.31353 0.316864 0.327732 0.320069 0.326084 0.322248 0.3055 0.283916 0.294237 0.28716 0.305776 0.236227 0.295961 0.291917 0.292042 0.294086 0.291758 0.291859 0.302855 0.294161 0.300171 0.286544 0.315323 0.313124 0.319195 0.318641 0.316721 0.33134 0.340855 0.324592 0.325679 0.305643 0.302091 0.306077 0.301602 0.312841
0.328014 0.313305 0.320572 0.361155 0.319308 0.294562 0.296389 0.293874 0.29393 0.298149 0.330648 0.329698 0.33371 0.322882 0.335827 0.360924 0.366658 0.295406 0.358249 0.335096 0.295406 0.441699 1 0.352007 0.465061 0.465061 0.355758 0.361193 0.363204 0.365162 0.359199 0.356222 0.350507 0.349692 0.357455 0.322315 0.366128 0.363362 0.369868 0.363357 0.362685 0.309486 0.242719 0.239534 0.23573 0.233198 0.325806 0.284094 0.33002 0.299798 0.318532 0.358249 0.302125 0.347838 0.353354 0.365452 0.351831 0.343567 0.356895 0.324133 0.325485 0.325938 0.313786 0.363767 0.358584 0.361663 0.360898 0.363497 0.349225 0.359389 0.360843 0.358032 0.359664 0.353114 0.327694 0.325038 0.323644 0.320721 0.323475 0.329294 0.328412 0.310352 0.319126 0.327797 0.347755 0.341308 0.347248 0.344158 0.353218 0.299127 0.32942 0.318323 0.333515 0.316894 0.354977 0.320912 0.322979 0.302185 0.289966 0.309486 0.242719 0.239534 0.23573 0.233198 0.353283 0.35494 0.35931 0.353928 0.358939 0.361155 0.329337 0.302455 0.333531 0.342266 0.348125 0.130546 0.301061 0.352956 0.374123 0.37059 0.367401 0.369521 0.35931 0.352188 0.338392 0.358255 0.321353 0.352209 0.255454 0.332896 0.330725 0.332181 0.334989 0.336965 0.351851 0.356088 0.341787 0.343567 0.348418 0.353189 0.341218 0.366944 0.345179 0.357658 0.365268 0.376248 0.372894 0.373883 0.351814 0.353091 0.355313 0.348649 0.354497
0.26953 0.263715 0.253202 0.312223 0.269645 0.282876 0.280594 0.286625 0.282804 0.286559 0.283521 0.288575 0.276401 0.273214 0.287234 0.326398 0.323023 0.240043 0.314798 0.295172 0.240043 0.313746 0.279149 1 0.265316 0.265316 0.311991 0.312382 0.322724 0.318216 0.308122 0.295828 0.305517 0.304837 0.289103 0.292663 0.327688 0.32146 0.316247 0.327227 0.318082 0.22803 0.146577 0.148581 0.146292 0.147364 0.292779 0.190386 0.294157 0.193158 0.289034 0.314798 0.263048 0.303895 0.311693 0.324859 0.300386 0.293356 0.30072 0.292462 0.294089 0.290918 0.288344 0.318207 0.321869 0.322295 0.322908 0.323806 0.299843 0.303502 0.306098 0.310455 0.309813 0.302061 0.271187 0.272024 0.28611 0.281375 0.285079 0.272482 0.270308 0.272656 0.267362 0.274584 0.290742 0.292546 0.292933 0.295968 0.294521 0.282658 0.291542 0.276318 0.308183 0.285448 0.302026 0.285335 0.292417 0.26143 0.221016 0.22803 0.146577 0.148581 0.146292 0.147364 0.320821 0.310124 0.317535 0.310822 0.322004 0.312223 0.286105 0.27565 0.293026 0.294723 0.287588 0.0979844 0.267113 0.300738 0.305257 0.30722 0.313394 0.313449 0.299976 0.299696 0.267757 0.29662 0.28267 0.287113 0.236553 0.285353 0.285703 0.281434 0.283091 0.285715 0.300327 0.293306 0.300835 0.293356 0.294039 0.317503 0.294753 0.312848 0.306307 0.29208 0.319312 0.321062 0.318375 0.312708 0.305585 0.308018 0.306656 0.298581 0.309745
0.321638 0.306639 0.321792 0.355605 0.295568 0.307038 0.308526 0.300844 0.298467 0.300859 0.328015 0.340609 0.33162 0.330614 0.324959 0.363932 0.366077 0.283805 0.343454 0.32443 0.283805 0.367676 0.464594 0.33684 1 1 0.362128 0.37273 0.370896 0.370728 0.36339 0.358722 0.349634 0.342314 0.337163 0.334096 0.359017 0.357006 0.357586 0.352706 0.346138 0.301405 0.243071 0.243249 0.228138 0.227456 0.33645 0.27811 0.338129 0.282316 0.338181 0.343454 0.293116 0.33816 0.345978 0.358216 0.343304 0.336574 0.348148 0.328571 0.333047 0.32671 0.327839 0.363475 0.35601 0.360772 0.36249 0.363013 0.337262 0.350605 0.346957 0.35352 0.338399 0.34684 0.321073 0.323491 0.332034 0.314171 0.322342 0.317988 0.321063 0.304368 0.319135 0.319347 0.34438 0.341601 0.331102 0.33697 0.351062 0.30612 0.327 0.316183 0.339781 0.323047 0.345316 0.333915 0.326971 0.30969 0.269108 0.301405 0.243071 0.243249 0.228138 0.227456 0.341421 0.358681 0.34988 0.334592 0.344594 0.355605 0.323627 0.290721 0.320195 0.33003 0.340311 0.118495 0.300194 0.347338 0.355986 0.375071 0.35917 0.354465 0.354737 0.35326 0.333837 0.340197 0.328823 0.328484 0.261342 0.323901 0.320691 0.319796 0.323537 0.325883 0.343389 0.344182 0.329659 0.336581 0.33923 0.354424 0.339906 0.358953 0.350637 0.356245 0.357578 0.356292 0.356585 0.35078 0.349342 0.3476 0.353844 0.350892 0.349856
0.321638 0.306639 0.321792 0.355605 0.295568 0.307038 0.308526 0.300844 0.298467 0.300859 0.328015 0.340609 0.33162 0.330614 0.324959 0.363932 0.366077 0.283805 0.343454 0.32443 0.283805 0.367676 0.464594 0.33684 1 1 0.362128 0.37273 0.370896 0.370728 0.36339 0.358722 0.349634 0.342314 0.337163 0.334096 0.359017 0.357006 0.357586 0.352706 0.346138 0.301405 0.243071 0.243249 0.228138 0.227456 0.33645 0.27811 0.338129 0.282316 0.338181 0.343454 0.293116 0.33816 0.345978 0.358216 0.343304 0.336574 0.348148 0.328571 0.333047 0.32671 0.327839 0.363475 0.35601 0.360772 0.36249 0.363013 0.337262 0.350605 0.346957 0.35352 0.338399 0.34684 0.321073 0.323491 0.332034 0.314171 0.322342 0.317988 0.321063 0.304368 0.319135 0.319347 0.34438 0.341601 0.331102 0.33697 0.351062 0.30612 0.327 0.316183 0.339781 0.323047 0.345316 0.333915 0.326971 0.30969 0.269108 0.301405 0.243071 0.243249 0.228138 0.227456 0.341421 0.358681 0.34988 0.334592 0.344594 0.355605 0.323627 0.290721 0.320195 0.33003 0.340311 0.118495 0.300194 0.347338 0.355986 0.375071 0.35917 0.354465 0.354737 0.35326 0.333837 0.340197 0.328823 0.328484 0.261342 0.323901 0.320691 0.319796 0.323537 0.325883 0.343389 0.344182 0.329659 0.336581 0.33923 0.354424 0.339906 0.358953 0.350637 0.356245 0.357578 0.356292 0.356585 0.35078 0.349342 0.3476 0.353844 0.350892 0.349856
